Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.4,-1,0,Timeout,0
TCP,1.7,-1,0,Timeout,0
TCP,1.8,-1,0,Timeout,0
TCP,2,-1,0,Timeout,0
TCP,2.6,-1,0,Timeout,0
TCP,2.7,-1,0,Timeout,0
TCP,2.9,-1,0,Timeout,0
TCP,3.3,-1,0,Timeout,0
TCP,3,-1,0,Timeout,0
TCP,3.2,-1,0,Timeout,0
TCP,3.8,-1,0,Timeout,0
TCP,3.9,-1,0,Timeout,0
TCP,4.3,-1,0,Timeout,0
TCP,4.1,-1,0,Timeout,0
TCP,4.2,-1,0,Timeout,0
TCP,4.8,-1,0,Timeout,0
TCP,4.5,-1,0,Timeout,0
TCP,4.7,-1,0,Timeout,0
TCP,4.9,-1,0,Timeout,0
TCP,5,-1,0,Timeout,0
TCP,5.3,-1,0,Timeout,0
TCP,5.2,-1,0,Timeout,0
TCP,5.4,-1,0,Timeout,0
TCP,3.6,5580.71,1,Pending,0
TCP,3.5,1445.07,1,Pending,0
TCP,1,11398.6,1,Pending,0
TCP,3.4,1125.4,1,Pending,0
TCP,2.2,390.128,1,Pending,0
TCP,1.9,3145.8,1,Pending,0
TCP,5.1,240.288,1,Pending,0
TCP,4.4,260.554,1,Pending,0
TCP,2.5,1206.71,1,Pending,0
TCP,1.1,4181.15,1,Pending,0
TCP,2.1,7302.21,1,Pending,0
TCP,2.3,1348.88,1,Pending,0
TCP,2.4,5845.77,1,Pending,0
TCP,1.3,126.072,1,Pending,0
TCP,1.6,122.8,1,Pending,0
TCP,1.2,1844.76,1,Pending,0
TCP,2.8,1964.94,1,Pending,0
TCP,1.5,1180.11,1,Pending,0
TCP,4.6,4322.88,1,Pending,0
TCP,3.1,1413.59,1,Pending,0
TCP,3.7,2915.68,1,Pending,0
TCP,4,653.198,1,Pending,0
