Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1,109.707,1,Pending,0
TCP,1.1,109.707,1,Pending,0
TCP,1.2,109.707,1,Pending,0
TCP,1.3,109.707,1,Pending,0
TCP,1.4,109.707,1,Pending,0
TCP,1.5,109.879,1,Pending,0
TCP,1.6,109.869,1,Pending,0
TCP,1.7,109.707,1,Pending,0
TCP,1.8,109.827,1,Pending,0
TCP,1.9,109.707,1,Pending,0
TCP,2,109.707,1,Pending,0
TCP,2.1,109.707,1,Pending,0
TCP,2.2,109.707,1,Pending,0
TCP,2.3,109.707,1,Pending,0
TCP,2.4,109.707,1,Pending,0
TCP,2.5,109.847,1,Pending,0
TCP,2.6,109.707,1,Pending,0
TCP,2.7,109.755,1,Pending,0
TCP,2.8,109.707,1,Pending,0
TCP,2.9,109.784,1,Pending,0
TCP,3,109.827,1,Pending,0
TCP,3.1,109.894,1,Pending,0
TCP,3.2,109.734,1,Pending,0
TCP,3.3,109.791,1,Pending,0
TCP,3.4,109.707,1,Pending,0
TCP,3.5,109.707,1,Pending,0
TCP,3.6,109.707,1,Pending,0
TCP,3.7,109.707,1,Pending,0
TCP,3.8,109.707,1,Pending,0
TCP,3.9,109.736,1,Pending,0
TCP,4,109.847,1,Pending,0
TCP,4.1,109.707,1,Pending,0
TCP,4.2,109.847,1,Pending,0
TCP,4.3,109.707,1,Pending,0
TCP,4.4,109.707,1,Pending,0
TCP,4.5,109.84,1,Pending,0
TCP,4.6,109.868,1,Pending,0
TCP,4.7,109.707,1,Pending,0
TCP,4.8,109.711,1,Pending,0
TCP,4.9,109.707,1,Pending,0
