FluxoID,Protocolo,Origem,Destino,PortaOrigem,PortaDestino,BytesTx,BytesRx,PacotesTx,PacotesRx,PacotesPerdidos,AtrasoSoma_s,AtrasoMedio_s,Vazao_Mbps
1,TCP,10.10.0.2,10.0.0.1,49153,5000,3368,3368,7,7,0,0.190366,0.0271951,0.0872338
2,TCP,10.0.0.1,10.10.0.2,5000,49153,108,108,2,2,0,0.0540269,0.0270134,0.0158919
3,TCP,10.10.1.2,10.0.0.1,49153,5001,3368,3368,7,7,0,0.190366,0.0271951,0.0872338
4,TCP,10.0.0.1,10.10.1.2,5001,49153,108,108,2,2,0,0.0540269,0.0270134,0.0158919
5,TCP,10.10.2.2,10.0.0.1,49153,5002,3368,3368,7,7,0,0.190366,0.0271951,0.0872338
6,UDP,10.12.6.2,10.0.0.1,49153,9999,725220,725220,1343,1343,0,36.4379,0.0271317,0.194825
7,UDP,10.12.27.2,10.0.0.1,49153,9999,617220,617220,1143,1143,0,31.0134,0.0271333,0.165815
8,UDP,10.12.32.2,10.0.0.1,49153,9999,742500,742500,1375,1375,0,37.3135,0.0271371,0.201068
9,TCP,10.0.0.1,10.10.2.2,5002,49153,108,108,2,2,0,0.0540269,0.0270134,0.0158919
10,UDP,10.12.73.2,10.0.0.1,49153,9999,707400,707400,1310,1310,0,35.5439,0.0271327,0.194521
11,UDP,10.12.2.2,10.0.0.1,49153,9999,617220,617220,1143,1143,0,31.0181,0.0271374,0.169498
12,UDP,10.12.42.2,10.0.0.1,49153,9999,547020,547020,1013,1013,0,27.4942,0.0271413,0.147112
13,UDP,10.12.47.2,10.0.0.1,49153,9999,520020,520020,963,963,0,26.1304,0.0271344,0.14007
14,UDP,10.12.4.2,10.0.0.1,49153,9999,512460,512460,949,949,0,25.7498,0.0271336,0.14225
15,UDP,10.12.49.2,10.0.0.1,49153,9999,522720,522720,968,968,0,26.2687,0.0271371,0.140616
16,UDP,10.12.83.2,10.0.0.1,49153,9999,537840,537840,996,996,0,27.0247,0.0271333,0.145088
17,UDP,10.12.63.2,10.0.0.1,49153,9999,585900,585900,1085,1085,0,29.4381,0.0271319,0.157683
18,UDP,10.12.39.2,10.0.0.1,49153,9999,629640,629640,1166,1166,0,31.639,0.0271346,0.170977
19,UDP,10.12.1.2,10.0.0.1,49153,9999,647460,647460,1199,1199,0,32.5347,0.0271349,0.174747
20,UDP,10.12.59.2,10.0.0.1,49153,9999,578880,578880,1072,1072,0,29.0891,0.0271353,0.155897
21,UDP,10.12.54.2,10.0.0.1,49153,9999,493560,493560,914,914,0,24.7992,0.0271327,0.13296
22,TCP,10.10.3.2,10.0.0.1,49153,5003,3368,3368,7,7,0,0.190434,0.0272048,0.0872338
23,UDP,10.12.71.2,10.0.0.1,49153,9999,604800,604800,1120,1120,0,30.3915,0.0271353,0.16296
24,UDP,10.12.72.2,10.0.0.1,49153,9999,588060,588060,1089,1089,0,29.546,0.0271314,0.15851
25,UDP,10.12.55.2,10.0.0.1,49153,9999,528120,528120,978,978,0,26.5396,0.0271366,0.142349
26,UDP,10.12.77.2,10.0.0.1,49153,9999,502200,502200,930,930,0,25.2331,0.0271324,0.135427
27,UDP,10.12.43.2,10.0.0.1,49153,9999,593460,593460,1099,1099,0,29.8203,0.027134,0.160084
28,TCP,10.0.0.1,10.10.3.2,5003,49153,108,108,2,2,0,0.0540269,0.0270134,0.0158919
29,UDP,10.12.33.2,10.0.0.1,49153,9999,675540,675540,1251,1251,0,33.9508,0.0271389,0.182398
30,UDP,10.12.89.2,10.0.0.1,49153,9999,649080,649080,1202,1202,0,32.6123,0.0271317,0.181307
31,UDP,10.12.97.2,10.0.0.1,49153,9999,748980,748980,1387,1387,0,37.6358,0.0271347,0.202134
32,UDP,10.12.98.2,10.0.0.1,49153,9999,649080,649080,1202,1202,0,32.6133,0.0271325,0.178931
33,UDP,10.12.62.2,10.0.0.1,49153,9999,533520,533520,988,988,0,26.8089,0.0271345,0.143989
34,UDP,10.12.16.2,10.0.0.1,49153,9999,568620,568620,1053,1053,0,28.5738,0.0271356,0.153509
35,UDP,10.12.61.2,10.0.0.1,49153,9999,572400,572400,1060,1060,0,28.7619,0.0271339,0.165727
36,UDP,10.12.70.2,10.0.0.1,49153,9999,426060,426060,789,789,0,21.4063,0.027131,0.118948
37,UDP,10.12.84.2,10.0.0.1,49153,9999,574560,574560,1064,1064,0,28.8734,0.0271367,0.155179
38,UDP,10.12.67.2,10.0.0.1,49153,9999,705780,705780,1307,1307,0,35.4622,0.0271325,0.194353
39,UDP,10.12.36.2,10.0.0.1,49153,9999,540000,540000,1000,1000,0,27.1339,0.0271339,0.149715
40,UDP,10.12.74.2,10.0.0.1,49153,9999,395820,395820,733,733,0,19.8914,0.027137,0.10798
41,TCP,10.10.4.2,10.0.0.1,49153,5004,3368,3368,7,7,0,0.19045,0.0272071,0.0872146
42,UDP,10.12.64.2,10.0.0.1,49153,9999,565380,565380,1047,1047,0,28.4097,0.0271344,0.157096
43,UDP,10.12.80.2,10.0.0.1,49153,9999,482220,482220,893,893,0,24.234,0.0271377,0.130399
44,UDP,10.12.31.2,10.0.0.1,49153,9999,522180,522180,967,967,0,26.2399,0.0271354,0.151455
45,UDP,10.12.24.2,10.0.0.1,49153,9999,543240,543240,1006,1006,0,27.297,0.0271342,0.147693
46,UDP,10.12.81.2,10.0.0.1,49153,9999,668520,668520,1238,1238,0,33.5914,0.0271336,0.180849
47,TCP,10.0.0.1,10.10.4.2,5004,49153,108,108,2,2,0,0.0540269,0.0270134,0.0158919
48,UDP,10.12.50.2,10.0.0.1,49153,9999,737100,737100,1365,1365,0,37.0368,0.0271332,0.199459
49,UDP,10.12.20.2,10.0.0.1,49153,9999,565920,565920,1048,1048,0,28.437,0.0271346,0.153189
50,UDP,10.12.94.2,10.0.0.1,49153,9999,549180,549180,1017,1017,0,27.5997,0.0271384,0.148645
51,UDP,10.12.12.2,10.0.0.1,49153,9999,764100,764100,1415,1415,0,38.3991,0.0271372,0.20678
52,UDP,10.12.95.2,10.0.0.1,49153,9999,521100,521100,965,965,0,26.1869,0.0271366,0.141062
53,UDP,10.12.13.2,10.0.0.1,49153,9999,508680,508680,942,942,0,25.5599,0.0271337,0.137875
54,UDP,10.12.99.2,10.0.0.1,49153,9999,624240,624240,1156,1156,0,31.3668,0.0271339,0.169183
55,UDP,10.12.17.2,10.0.0.1,49153,9999,722520,722520,1338,1338,0,36.304,0.0271331,0.196005
56,UDP,10.12.14.2,10.0.0.1,49153,9999,455220,455220,843,843,0,22.8732,0.0271331,0.125816
57,UDP,10.12.78.2,10.0.0.1,49153,9999,554580,554580,1027,1027,0,27.866,0.0271334,0.150578
58,UDP,10.12.88.2,10.0.0.1,49153,9999,568080,568080,1052,1052,0,28.5441,0.0271332,0.154271
59,UDP,10.12.25.2,10.0.0.1,49153,9999,557820,557820,1033,1033,0,28.0325,0.027137,0.151518
60,UDP,10.12.65.2,10.0.0.1,49153,9999,659880,659880,1222,1222,0,33.1594,0.0271353,0.179508
61,UDP,10.12.35.2,10.0.0.1,49153,9999,654480,654480,1212,1212,0,32.8859,0.0271336,0.178402
62,UDP,10.12.48.2,10.0.0.1,49153,9999,667980,667980,1237,1237,0,33.5649,0.0271341,0.181535
63,UDP,10.12.86.2,10.0.0.1,49153,9999,604260,604260,1119,1119,0,30.3614,0.0271326,0.166211
64,UDP,10.12.91.2,10.0.0.1,49153,9999,532980,532980,987,987,0,26.7809,0.0271336,0.145641
65,UDP,10.12.8.2,10.0.0.1,49153,9999,447660,447660,829,829,0,22.4929,0.0271325,0.124731
66,UDP,10.12.7.2,10.0.0.1,49153,9999,701460,701460,1299,1299,0,35.245,0.0271324,0.190914
67,UDP,10.12.76.2,10.0.0.1,49153,9999,570240,570240,1056,1056,0,28.6531,0.0271336,0.155871
68,UDP,10.12.15.2,10.0.0.1,49153,9999,594540,594540,1101,1101,0,29.8729,0.0271326,0.161985
69,UDP,10.12.5.2,10.0.0.1,49153,9999,518940,518940,961,961,0,26.079,0.0271373,0.141564
70,UDP,10.12.26.2,10.0.0.1,49153,9999,528120,528120,978,978,0,26.5363,0.0271332,0.144202
71,UDP,10.12.22.2,10.0.0.1,49153,9999,422820,422820,783,783,0,21.2471,0.0271356,0.115511
72,UDP,10.12.75.2,10.0.0.1,49153,9999,703080,703080,1302,1302,0,35.325,0.0271313,0.192203
73,UDP,10.12.66.2,10.0.0.1,49153,9999,529200,529200,980,980,0,26.5887,0.0271313,0.144973
74,UDP,10.12.69.2,10.0.0.1,49153,9999,646920,646920,1198,1198,0,32.5089,0.027136,0.179403
75,UDP,10.12.29.2,10.0.0.1,49153,9999,598860,598860,1109,1109,0,30.0909,0.0271334,0.165588
76,UDP,10.12.57.2,10.0.0.1,49153,9999,678240,678240,1256,1256,0,34.0813,0.0271348,0.185585
77,UDP,10.12.38.2,10.0.0.1,49153,9999,457920,457920,848,848,0,23.011,0.0271357,0.132563
78,UDP,10.12.28.2,10.0.0.1,49153,9999,704160,704160,1304,1304,0,35.3859,0.0271365,0.193084
79,UDP,10.12.0.2,10.0.0.1,49153,9999,474660,474660,879,879,0,23.8497,0.0271328,0.133282
80,UDP,10.12.41.2,10.0.0.1,49153,9999,744660,744660,1379,1379,0,37.417,0.0271334,0.204464
81,UDP,10.12.44.2,10.0.0.1,49153,9999,495180,495180,917,917,0,24.8824,0.0271345,0.136072
82,UDP,10.12.87.2,10.0.0.1,49153,9999,694440,694440,1286,1286,0,34.8927,0.0271327,0.194113
83,UDP,10.12.68.2,10.0.0.1,49153,9999,714960,714960,1324,1324,0,35.9239,0.0271328,0.196709
84,UDP,10.12.11.2,10.0.0.1,49153,9999,413640,413640,766,766,0,20.7869,0.027137,0.117518
85,UDP,10.12.60.2,10.0.0.1,49153,9999,661500,661500,1225,1225,0,33.2371,0.0271323,0.182851
86,UDP,10.12.10.2,10.0.0.1,49153,9999,628020,628020,1163,1163,0,31.5591,0.027136,0.173875
87,UDP,10.12.51.2,10.0.0.1,49153,9999,616680,616680,1142,1142,0,30.989,0.0271357,0.171393
88,UDP,10.12.18.2,10.0.0.1,49153,9999,637740,637740,1181,1181,0,32.0427,0.0271318,0.181399
89,UDP,10.12.90.2,10.0.0.1,49153,9999,456300,456300,845,845,0,22.9292,0.0271351,0.127375
90,UDP,10.12.56.2,10.0.0.1,49153,9999,562680,562680,1042,1042,0,28.2782,0.0271383,0.156216
91,UDP,10.12.40.2,10.0.0.1,49153,9999,582660,582660,1079,1079,0,29.2739,0.0271306,0.161343
92,UDP,10.12.46.2,10.0.0.1,49153,9999,603180,603180,1117,1117,0,30.308,0.0271334,0.167076
93,UDP,10.12.82.2,10.0.0.1,49153,9999,467640,467640,866,866,0,23.4967,0.0271324,0.13012
94,UDP,10.12.45.2,10.0.0.1,49153,9999,557820,557820,1033,1033,0,28.0291,0.0271337,0.160133
95,UDP,10.12.53.2,10.0.0.1,49153,9999,540000,540000,1000,1000,0,27.1352,0.0271352,0.153138
96,UDP,10.12.3.2,10.0.0.1,49153,9999,622620,622620,1153,1153,0,31.2853,0.0271338,0.173736
97,UDP,10.12.92.2,10.0.0.1,49153,9999,519480,519480,962,962,0,26.1034,0.0271345,0.144949
98,UDP,10.12.34.2,10.0.0.1,49153,9999,635580,635580,1177,1177,0,31.9403,0.027137,0.178297
99,UDP,10.12.93.2,10.0.0.1,49153,9999,670140,670140,1241,1241,0,33.6726,0.0271334,0.197016
100,UDP,10.12.37.2,10.0.0.1,49153,9999,519480,519480,962,962,0,26.1007,0.0271317,0.14602
101,UDP,10.12.23.2,10.0.0.1,49153,9999,694980,694980,1287,1287,0,34.9232,0.0271353,0.194801
102,UDP,10.12.21.2,10.0.0.1,49153,9999,531900,531900,985,985,0,26.7244,0.0271313,0.150608
103,UDP,10.12.96.2,10.0.0.1,49153,9999,578880,578880,1072,1072,0,29.0919,0.027138,0.163922
104,UDP,10.12.30.2,10.0.0.1,49153,9999,640980,640980,1187,1187,0,32.2096,0.0271353,0.181672
105,UDP,10.12.52.2,10.0.0.1,49153,9999,531900,531900,985,985,0,26.7247,0.0271317,0.151853
106,UDP,10.12.79.2,10.0.0.1,49153,9999,633960,633960,1174,1174,0,31.8524,0.0271315,0.181257
107,UDP,10.12.85.2,10.0.0.1,49153,9999,660960,660960,1224,1224,0,33.2154,0.0271368,0.189267
108,UDP,10.12.9.2,10.0.0.1,49153,9999,440100,440100,815,815,0,22.1139,0.0271336,0.127364
109,UDP,10.12.19.2,10.0.0.1,49153,9999,549720,549720,1018,1018,0,27.6214,0.027133,0.166258
110,UDP,10.12.58.2,10.0.0.1,49153,9999,527040,527040,976,976,0,26.4824,0.0271336,0.1609
