Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1.9,-1,0,Timeout,0
TCP,2.6,-1,0,Timeout,0
TCP,2.8,-1,0,Timeout,0
TCP,2.9,-1,0,Timeout,0
TCP,3.3,-1,0,Timeout,0
TCP,3.4,-1,0,Timeout,0
TCP,3.2,-1,0,Timeout,0
TCP,3.9,-1,0,Timeout,0
TCP,3.6,-1,0,Timeout,0
TCP,4.1,-1,0,Timeout,0
TCP,4,-1,0,Timeout,0
TCP,4.2,-1,0,Timeout,0
TCP,4.4,-1,0,Timeout,0
TCP,4.9,-1,0,Timeout,0
TCP,4.8,-1,0,Timeout,0
TCP,4.5,-1,0,Timeout,0
TCP,4.7,-1,0,Timeout,0
TCP,5,-1,0,Timeout,0
TCP,5.4,-1,0,Timeout,0
TCP,5.1,-1,0,Timeout,0
TCP,4.3,754.508,1,Pending,0
TCP,1.2,138.604,1,Pending,0
TCP,5.2,535.686,1,Pending,0
TCP,2.2,121.213,1,Pending,0
TCP,3.1,1235.26,1,Pending,0
TCP,3.7,142.421,1,Pending,0
TCP,1,1190.01,1,Pending,0
TCP,3,4262.88,1,Pending,0
TCP,1.6,121.461,1,Pending,0
TCP,4.6,1125.59,1,Pending,0
TCP,5.3,660.231,1,Pending,0
TCP,2.4,3562.33,1,Pending,0
TCP,1.8,3296.55,1,Pending,0
TCP,1.1,1184.44,1,Pending,0
TCP,2,3151.44,1,Pending,0
TCP,1.4,3686.88,1,Pending,0
TCP,1.7,145.424,1,Pending,0
TCP,1.3,123.932,1,Pending,0
TCP,1.5,129.084,1,Pending,0
TCP,2.3,580.777,1,Pending,0
TCP,3.5,346.708,1,Pending,0
TCP,2.1,130.346,1,Pending,0
TCP,3.8,134.773,1,Pending,0
TCP,2.5,497.29,1,Pending,0
TCP,2.7,3348.18,1,Pending,0
