Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1,10109.4,1,Pending,0
TCP,1.1,1164.56,1,Pending,0
TCP,1.2,2109.29,1,Pending,0
TCP,1.3,3109.29,1,Pending,0
TCP,1.4,109.707,1,Pending,0
TCP,1.5,109.707,1,Pending,0
TCP,1.6,109.729,1,Pending,0
TCP,1.7,2163.83,1,Pending,0
TCP,1.8,1164.04,1,Pending,0
TCP,1.9,109.707,1,Pending,0
TCP,2,1109.29,1,Pending,0
TCP,2.1,1418.31,1,Pending,0
TCP,2.2,4164.67,1,Pending,0
TCP,2.3,5164.06,1,Pending,0
TCP,2.4,109.707,1,Pending,0
TCP,2.5,3218.2,1,Pending,0
TCP,2.6,4109.29,1,Pending,0
TCP,2.7,110.576,1,Pending,0
TCP,2.8,1164.22,1,Pending,0
TCP,2.9,4109.29,1,Pending,0
TCP,3,110.105,1,Pending,0
TCP,3.1,2164.42,1,Pending,0
TCP,3.2,1109.29,1,Pending,0
TCP,3.3,1618.86,1,Pending,0
TCP,3.4,1164.17,1,Pending,0
TCP,3.5,109.707,1,Pending,0
TCP,3.6,1109.29,1,Pending,0
TCP,3.7,109.707,1,Pending,0
TCP,3.8,3109.29,1,Pending,0
TCP,3.9,109.943,1,Pending,0
TCP,4,109.722,1,Pending,0
TCP,4.1,1109.7,1,Pending,0
TCP,4.2,1164.31,1,Pending,0
TCP,4.3,110.492,1,Pending,0
TCP,4.4,2109.29,1,Pending,0
TCP,4.5,3109.45,1,Pending,0
TCP,4.6,110.12,1,Pending,0
TCP,4.7,1109.7,1,Pending,0
TCP,4.8,1109.34,1,Pending,0
TCP,4.9,24325.9,1,Pending,0
TCP,5,1109.29,1,Pending,0
TCP,5.1,1618.47,1,Pending,0
TCP,5.2,1109.29,1,Pending,0
TCP,5.3,110.216,1,Pending,0
TCP,5.4,110.56,1,Pending,0
