Protocolo,Inicio,LatenciaMs,Sucesso,MotivoFalha,Is0RTT
TCP,1,1163.9,1,Pending,0
TCP,1.1,3164.09,1,Pending,0
TCP,1.2,109.707,1,Pending,0
TCP,1.3,109.707,1,Pending,0
TCP,1.4,109.707,1,Pending,0
TCP,1.5,109.847,1,Pending,0
TCP,1.6,109.707,1,Pending,0
TCP,1.7,109.707,1,Pending,0
TCP,1.8,109.707,1,Pending,0
TCP,1.9,109.707,1,Pending,0
TCP,2,109.729,1,Pending,0
TCP,2.1,109.707,1,Pending,0
TCP,2.2,109.707,1,Pending,0
TCP,2.3,109.707,1,Pending,0
TCP,2.4,109.707,1,Pending,0
TCP,2.5,109.823,1,Pending,0
TCP,2.6,109.707,1,Pending,0
TCP,2.7,109.707,1,Pending,0
TCP,2.8,109.74,1,Pending,0
TCP,2.9,1163.96,1,Pending,0
TCP,3,109.847,1,Pending,0
TCP,3.1,109.818,1,Pending,0
TCP,3.2,109.707,1,Pending,0
TCP,3.3,109.882,1,Pending,0
TCP,3.4,109.707,1,Pending,0
TCP,3.5,109.752,1,Pending,0
TCP,3.6,109.707,1,Pending,0
TCP,3.7,109.847,1,Pending,0
TCP,3.8,109.847,1,Pending,0
TCP,3.9,109.707,1,Pending,0
TCP,4,1109.29,1,Pending,0
TCP,4.1,109.707,1,Pending,0
TCP,4.2,109.952,1,Pending,0
TCP,4.3,1163.96,1,Pending,0
TCP,4.4,109.814,1,Pending,0
TCP,4.5,109.921,1,Pending,0
TCP,4.6,1163.96,1,Pending,0
TCP,4.7,109.707,1,Pending,0
TCP,4.8,109.753,1,Pending,0
TCP,4.9,109.707,1,Pending,0
